order_id,item_id,order_type,site
123,100,real,F20
123,800,real,F20
123,850,real,F20
124,460,real,F20
125,430,real,F8
125,270,real,F8
126,500,real,F14
126,190,real,F14
126,630,real,F14
126,790,real,F14
127,320,real,F20
127,790,real,F20
127,100,real,F20
128,610,real,F19
128,140,real,F19
128,850,real,F19
129,960,real,F20
130,870,real,F18
130,220,real,F18
130,380,real,F18
130,540,real,F18
131,380,real,F20
131,450,real,F20
131,200,real,F20
131,290,real,F20
131,640,real,F20
132,490,real,F20
132,360,real,F20
132,770,real,F20
133,670,real,F20
133,560,real,F20
133,900,real,F20
133,550,real,F20
134,820,real,F20
135,890,real,F20
135,740,real,F20
135,250,real,F20
135,500,real,F20
136,1010,real,F18
136,820,real,F18
136,230,real,F18
136,500,real,F18
137,1080,real,F20
137,810,real,F20
138,450,real,F11
139,670,real,F15
140,720,real,F20
141,310,real,F17
141,280,real,F17
141,810,real,F17
141,560,real,F17
142,170,real,F3
143,710,real,F17
143,790,real,F17
143,160,real,F17
143,1000,real,F17
144,130,real,F20
144,1080,real,F20
145,450,real,F20
145,920,real,F20
145,840,real,F20
145,1030,real,F20
145,940,real,F20
146,1060,real,F20
146,300,real,F20
146,160,real,F20
146,940,real,F20
146,600,real,F20
147,870,real,F20
148,910,real,F20
149,520,real,F20
149,260,real,F20
149,720,real,F20
149,500,real,F20
150,910,real,F20
150,750,real,F20
150,660,real,F20
150,840,real,F20
150,330,real,F20
151,290,real,F11
151,620,real,F11
151,480,real,F11
151,340,real,F11
152,310,real,F10
152,560,real,F10
153,160,real,F4
154,140,real,F20
154,780,real,F20
154,1080,real,F20
155,160,real,F6
155,350,real,F6
156,510,real,F12
157,930,real,F20
157,350,real,F20
158,690,real,F20
158,940,real,F20
158,230,real,F20
158,350,real,F20
159,520,real,F20
159,470,real,F20
159,310,real,F20
159,670,real,F20
159,300,real,F20
160,740,real,F20
160,230,real,F20
160,410,real,F20
160,830,real,F20
160,990,real,F20
161,760,real,F20
161,400,real,F20
161,580,real,F20
161,210,real,F20
161,780,real,F20
162,760,real,F18
163,800,real,F15
163,130,real,F15
163,370,real,F15
164,1080,real,F20
164,290,real,F20
164,1090,real,F20
164,620,real,F20
165,1000,real,F20
165,510,real,F20
166,220,real,F5
167,950,real,F20
167,410,real,F20
167,200,real,F20
167,240,real,F20
167,450,real,F20
168,660,real,F20
168,220,real,F20
168,730,real,F20
169,370,real,F6
170,250,real,F20
170,480,real,F20
170,160,real,F20
170,740,real,F20
170,1000,real,F20
171,920,real,F20
172,560,real,F10
173,340,real,F20
173,690,real,F20
173,700,real,F20
173,590,real,F20
174,800,real,F15
174,510,real,F15
175,1000,real,F20
175,200,real,F20
175,640,real,F20
175,170,real,F20
175,1070,real,F20
176,260,real,F5
177,280,real,F20
177,600,real,F20
178,290,real,F20
178,170,real,F20
178,410,real,F20
178,700,real,F20
179,860,real,F20
179,130,real,F20
179,500,real,F20
179,660,real,F20
179,920,real,F20
180,100,real,F11
180,420,real,F11
181,590,real,F12
181,160,real,F12
181,670,real,F12
181,250,real,F12
182,260,real,F16
182,730,real,F16
182,310,real,F16
183,690,real,F20
184,670,real,F13
184,120,real,F13
184,770,real,F13
184,250,real,F13
185,1070,real,F20
185,710,real,F20
186,690,real,F20
186,360,real,F20
186,380,real,F20
186,530,real,F20
187,360,real,F20
187,950,real,F20
187,850,real,F20
187,810,real,F20
188,350,real,F20
188,980,real,F20
189,940,real,F20
189,350,real,F20
189,780,real,F20
189,390,real,F20
190,450,real,F8
191,380,real,F20
191,980,real,F20
191,830,real,F20
191,1040,real,F20
192,670,real,F14
192,430,real,F14
192,180,real,F14
192,410,real,F14
192,720,real,F14
193,810,real,F14
193,370,real,F14
193,240,real,F14
193,110,real,F14
194,790,real,F20
194,470,real,F20
194,240,real,F20
194,330,real,F20
194,1060,real,F20
195,320,real,F20
195,300,real,F20
195,340,real,F20
195,950,real,F20
195,420,real,F20
196,920,real,F20
196,710,real,F20
196,400,real,F20
196,440,real,F20
197,1080,real,F20
198,440,real,F11
199,170,real,F20
199,820,real,F20
200,460,real,F20
200,200,real,F20
200,630,real,F20
200,320,real,F20
201,400,real,F20
201,280,real,F20
201,240,real,F20
201,970,real,F20
202,150,real,F20
202,1040,real,F20
202,440,real,F20
202,470,real,F20
203,650,real,F20
203,1090,real,F20
203,250,real,F20
204,610,real,F20
204,910,real,F20
204,550,real,F20
204,680,real,F20
204,600,real,F20
205,900,real,F20
205,1010,real,F20
205,580,real,F20
205,480,real,F20
206,750,real,F14
207,110,real,F17
207,800,real,F17
207,980,real,F17
207,270,real,F17
208,450,real,F20
209,930,real,F20
209,370,real,F20
210,340,real,F13
210,700,real,F13
210,400,real,F13
211,610,real,F20
211,1020,real,F20
211,330,real,F20
212,580,real,F20
213,230,real,F20
213,160,real,F20
213,980,real,F20
214,930,real,F20
214,1080,real,F20
214,980,real,F20
214,460,real,F20
214,850,real,F20
215,540,real,F20
215,920,real,F20
215,570,real,F20
215,840,real,F20
216,960,real,F20
216,300,real,F20
217,340,real,F20
217,1050,real,F20
217,120,real,F20
218,260,real,F12
218,610,real,F12
219,600,real,F20
219,690,real,F20
219,830,real,F20
219,700,real,F20
220,810,real,F20
220,500,real,F20
220,970,real,F20
220,210,real,F20
221,540,real,F20
221,800,real,F20
221,350,real,F20
221,170,real,F20
222,1020,real,F20
223,120,real,F11
223,350,real,F11
223,370,real,F11
223,310,real,F11
224,320,real,F14
224,570,real,F14
225,320,real,F20
225,780,real,F20
225,180,real,F20
225,920,real,F20
226,650,real,F17
226,420,real,F17
227,810,real,F20
227,740,real,F20
227,930,real,F20
227,470,real,F20
227,900,real,F20
228,1010,real,F20
228,240,real,F20
228,1090,real,F20
229,780,real,F20
229,610,real,F20
230,680,real,F20
230,1060,real,F20
230,1070,real,F20
230,520,real,F20
231,670,real,F16
231,850,real,F16
232,410,real,F20
232,1080,real,F20
232,540,real,F20
233,1060,real,F20
233,140,real,F20
233,520,real,F20
234,980,real,F20
235,930,real,F20
235,760,real,F20
236,460,real,F18
236,170,real,F18
237,980,real,F20
237,160,real,F20
237,310,real,F20
237,390,real,F20
237,660,real,F20
238,860,real,F20
238,560,real,F20
238,910,real,F20
239,660,real,F13
240,540,real,F20
240,1020,real,F20
241,500,real,F17
241,930,real,F17
241,470,real,F17
241,410,real,F17
241,780,real,F17
242,960,real,F20
242,540,real,F20
242,330,real,F20
242,620,real,F20
243,720,real,F20
244,500,real,F20
244,820,real,F20
245,190,real,F15
245,520,real,F15
246,450,real,F2
246,540,real,F2
247,770,real,F20
247,1030,real,F20
248,680,real,F20
249,310,real,F20
249,700,real,F20
250,780,real,F20
250,350,real,F20
250,890,real,F20
251,1000,real,F20
251,100,real,F20
251,1090,real,F20
251,810,real,F20
252,470,real,F13
252,730,real,F13
253,400,real,F7
253,240,real,F7
253,330,real,F7
254,120,real,F20
254,1060,real,F20
254,430,real,F20
255,660,real,F17
255,280,real,F17
256,520,real,F20
256,850,real,F20
256,140,real,F20
256,630,real,F20
257,720,real,F20
257,290,real,F20
257,510,real,F20
257,960,real,F20
257,640,real,F20
258,730,real,F19
258,200,real,F19
258,870,real,F19
258,1000,real,F19
259,220,real,F20
259,830,real,F20
260,420,real,F20
260,1060,real,F20
261,510,real,F11
261,100,real,F11
261,410,real,F11
262,250,real,F13
263,650,real,F20
263,300,real,F20
263,620,real,F20
263,1080,real,F20
263,720,real,F20
264,800,real,F20
264,110,real,F20
264,350,real,F20
265,490,real,F10
265,580,real,F10
265,560,real,F10
265,260,real,F10
265,370,real,F10
266,410,real,F20
266,860,real,F20
266,650,real,F20
266,690,real,F20
266,910,real,F20
267,1040,real,F20
267,370,real,F20
267,1060,real,F20
267,920,real,F20
268,200,real,F20
268,460,real,F20
268,180,real,F20
268,110,real,F20
268,790,real,F20
269,760,real,F20
270,960,real,F20
270,140,real,F20
271,240,real,F15
271,720,real,F15
272,390,real,F20
272,170,real,F20
272,970,real,F20
273,230,real,F20
273,980,real,F20
273,440,real,F20
274,220,real,F4
275,1010,real,F17
275,500,real,F17
276,860,real,F19
276,350,real,F19
276,510,real,F19
277,590,real,F19
277,240,real,F19
277,150,real,F19
277,720,real,F19
278,500,real,F15
278,600,real,F15
279,1030,real,F20
280,510,real,F20
281,740,real,F16
281,800,real,F16
281,340,real,F16
281,700,real,F16
282,220,real,F20
282,810,real,F20
282,610,real,F20
282,730,real,F20
282,430,real,F20
283,170,real,F20
283,1070,real,F20
283,630,real,F20
283,480,real,F20
284,410,real,F20
284,1080,real,F20
284,620,real,F20
284,320,real,F20
285,680,real,F19
285,670,real,F19
285,1080,real,F19
286,500,real,F12
286,400,real,F12
286,120,real,F12
287,190,real,F14
287,710,real,F14
287,510,real,F14
287,550,real,F14
287,520,real,F14
288,450,real,F20
288,240,real,F20
288,930,real,F20
288,230,real,F20
288,540,real,F20
289,950,real,F20
289,410,real,F20
290,170,real,F13
290,660,real,F13
291,1060,real,F20
291,750,real,F20
291,470,real,F20
291,620,real,F20
291,870,real,F20
292,400,real,F20
292,920,real,F20
292,530,real,F20
293,200,real,F20
293,490,real,F20
293,930,real,F20
293,1090,real,F20
294,830,real,F20
294,200,real,F20
294,400,real,F20
294,1000,real,F20
295,830,real,F20
296,610,real,F20
296,130,real,F20
297,520,real,F15
297,370,real,F15
297,840,real,F15
298,290,real,F20
298,650,real,F20
299,940,real,F20
300,710,real,F20
300,780,real,F20
300,490,real,F20
301,990,real,F20
301,890,real,F20
301,1030,real,F20
301,260,real,F20
301,490,real,F20
302,1020,real,F20
302,550,real,F20
302,930,real,F20
302,430,real,F20
303,470,real,F20
303,640,real,F20
303,370,real,F20
303,820,real,F20
304,210,real,F16
304,750,real,F16
305,250,real,F2
305,170,real,F2
306,460,real,F20
306,1080,real,F20
306,670,real,F20
306,740,real,F20
306,530,real,F20
307,500,real,F16
308,280,real,F20
308,1010,real,F20
308,270,real,F20
309,180,real,F20
309,340,real,F20
309,990,real,F20
309,690,real,F20
310,1020,real,F20
310,390,real,F20
310,410,real,F20
311,450,real,F15
311,620,real,F15
311,270,real,F15
311,180,real,F15
311,770,real,F15
312,1040,real,F20
313,650,real,F20
313,300,real,F20
314,580,real,F20
314,600,real,F20
314,910,real,F20
315,720,real,F20
315,890,real,F20
315,330,real,F20
315,460,real,F20
315,160,real,F20
316,950,real,F18
316,660,real,F18
316,1080,real,F18
316,680,real,F18
317,400,real,F20
317,1020,real,F20
317,560,real,F20
318,240,real,F20
318,150,real,F20
318,630,real,F20
318,950,real,F20
319,1010,real,F20
319,560,real,F20
319,700,real,F20
320,940,real,F20
320,120,real,F20
320,1010,real,F20
320,410,real,F20
321,940,real,F20
321,270,real,F20
321,290,real,F20
321,310,real,F20
322,710,real,F16
322,390,real,F16
322,320,real,F16
322,410,real,F16
323,830,real,F18
324,760,real,F20
324,590,real,F20
324,860,real,F20
325,580,real,F20
325,960,real,F20
325,350,real,F20
325,680,real,F20
325,570,real,F20
326,720,real,F19
326,550,real,F19
326,560,real,F19
326,1010,real,F19
326,200,real,F19
327,700,real,F20
327,120,real,F20
327,800,real,F20
327,960,real,F20
328,720,real,F20
328,530,real,F20
328,250,real,F20
328,510,real,F20
328,490,real,F20
329,990,real,F20
329,640,real,F20
329,190,real,F20
330,870,real,F20
330,1090,real,F20
330,1000,real,F20
331,740,real,F20
331,1010,real,F20
331,260,real,F20
331,950,real,F20
331,620,real,F20
332,500,real,F20
332,110,real,F20
332,770,real,F20
332,310,real,F20
333,510,real,F10
334,1030,real,F20
334,360,real,F20
334,680,real,F20
335,500,real,F20
335,1070,real,F20
336,1070,real,F19
336,330,real,F19
336,550,real,F19
336,170,real,F19
336,670,real,F19
337,1040,real,F20
337,180,real,F20
337,320,real,F20
337,540,real,F20
337,470,real,F20
338,160,real,F20
338,990,real,F20
338,620,real,F20
338,280,real,F20
338,310,real,F20
339,1000,real,F20
339,900,real,F20
339,1070,real,F20
339,260,real,F20
339,910,real,F20
340,870,real,F20
340,930,real,F20
340,770,real,F20
341,260,real,F13
341,110,real,F13
341,530,real,F13
341,230,real,F13
342,260,real,F15
342,480,real,F15
342,120,real,F15
342,580,real,F15
343,310,real,F11
344,280,real,F11
344,460,real,F11
345,330,real,F20
345,160,real,F20
345,1040,real,F20
345,740,real,F20
345,650,real,F20
346,1010,real,F20
346,910,real,F20
347,890,real,F20
347,600,real,F20
347,120,real,F20
348,890,real,F20
348,880,real,F20
348,730,real,F20
348,810,real,F20
348,300,real,F20
349,900,real,F18
349,870,real,F18
349,200,real,F18
350,120,real,F3
350,200,real,F3
351,790,real,F20
352,800,real,F20
353,590,real,F20
353,450,real,F20
353,460,real,F20
353,400,real,F20
353,890,real,F20
354,120,real,F4
354,210,real,F4
355,350,real,F15
355,340,real,F15
355,790,real,F15
356,670,real,F17
356,540,real,F17
356,920,real,F17
356,820,real,F17
357,140,real,F20
357,860,real,F20
358,900,real,F20
358,190,real,F20
358,310,real,F20
359,350,real,F2
359,500,real,F2
360,650,real,F17
360,740,real,F17
361,460,real,F20
361,360,real,F20
361,760,real,F20
362,830,real,F20
362,170,real,F20
363,1020,real,F20
363,580,real,F20
364,200,real,F20
364,1060,real,F20
364,150,real,F20
365,500,real,F20
365,510,real,F20
365,870,real,F20
365,580,real,F20
365,620,real,F20
366,680,real,F20
366,1060,real,F20
366,380,real,F20
366,1070,real,F20
366,670,real,F20
367,800,real,F20
367,630,real,F20
367,340,real,F20
367,950,real,F20
367,810,real,F20
368,560,real,F11
369,920,real,F20
369,110,real,F20
369,610,real,F20
369,600,real,F20
369,840,real,F20
370,1070,real,F20
370,810,real,F20
370,320,real,F20
370,280,real,F20
371,1050,real,F20
372,770,real,F20
373,320,real,F6
374,270,real,F20
374,1010,real,F20
374,330,real,F20
374,760,real,F20
374,170,real,F20
375,1030,real,F20
375,1070,real,F20
375,240,real,F20
376,790,real,F20
376,170,real,F20
376,510,real,F20
376,240,real,F20
376,1050,real,F20
377,170,real,F11
377,450,real,F11
377,330,real,F11
377,140,real,F11
378,520,real,F11
378,410,real,F11
378,430,real,F11
379,750,real,F19
379,670,real,F19
379,520,real,F19
379,250,real,F19
379,780,real,F19
380,540,real,F10
380,550,real,F10
380,140,real,F10
381,780,real,F17
381,760,real,F17
381,520,real,F17
381,860,real,F17
381,450,real,F17
382,540,real,F13
382,770,real,F13
383,440,real,F8
383,310,real,F8
384,690,real,F17
384,350,real,F17
384,930,real,F17
384,670,real,F17
384,420,real,F17
385,540,real,F20
385,500,real,F20
385,1030,real,F20
385,800,real,F20
385,530,real,F20
386,190,real,F13
386,590,real,F13
386,110,real,F13
386,730,real,F13
386,660,real,F13
387,150,real,F20
387,360,real,F20
387,670,real,F20
388,1020,real,F20
388,100,real,F20
389,720,real,F14
390,720,real,F20
390,430,real,F20
390,650,real,F20
391,1050,real,F19
391,670,real,F19
391,810,real,F19
392,680,real,F20
392,620,real,F20
392,780,real,F20
392,260,real,F20
393,450,real,F20
393,950,real,F20
394,960,real,F20
394,220,real,F20
394,550,real,F20
394,680,real,F20
395,460,real,F20
395,160,real,F20
395,470,real,F20
395,890,real,F20
396,1060,real,F20
396,210,real,F20
396,780,real,F20
396,1000,real,F20
397,380,real,F18
397,850,real,F18
397,1040,real,F18
398,710,real,F20
398,430,real,F20
398,370,real,F20
399,900,real,F20
399,670,real,F20
400,280,real,F5
400,190,real,F5
401,870,real,F16
401,750,real,F16
402,240,real,F19
402,750,real,F19
402,1030,real,F19
402,810,real,F19
403,960,real,F19
403,1070,real,F19
403,280,real,F19
403,740,real,F19
403,610,real,F19
404,360,real,F20
404,740,real,F20
404,370,real,F20
404,880,real,F20
405,410,real,F20
405,800,real,F20
405,1050,real,F20
405,190,real,F20
405,310,real,F20
406,210,real,F6
407,290,real,F20
407,550,real,F20
407,410,real,F20
407,760,real,F20
408,390,real,F15
408,560,real,F15
408,710,real,F15
409,890,real,F20
409,220,real,F20
409,170,real,F20
410,270,real,F20
410,1020,real,F20
410,410,real,F20
410,500,real,F20
410,690,real,F20
411,630,real,F20
412,1010,real,F20
412,550,real,F20
412,210,real,F20
413,720,real,F18
413,470,real,F18
413,840,real,F18
414,760,real,F20
414,1000,real,F20
414,100,real,F20
414,880,real,F20
415,240,real,F8
416,520,real,F20
416,950,real,F20
417,640,real,F18
417,920,real,F18
418,920,real,F20
418,660,real,F20
418,1010,real,F20
418,130,real,F20
419,870,real,F20
419,950,real,F20
419,630,real,F20
419,920,real,F20
420,550,real,F20
420,860,real,F20
420,670,real,F20
420,610,real,F20
420,450,real,F20
421,550,real,F20
421,180,real,F20
421,1080,real,F20
421,680,real,F20
421,360,real,F20
422,1050,real,F20
422,1020,real,F20
423,930,real,F20
423,980,real,F20
423,550,real,F20
423,940,real,F20
424,920,real,F20
425,1030,real,F20
425,620,real,F20
425,780,real,F20
426,930,real,F20
426,1040,real,F20
427,180,real,F20
427,240,real,F20
427,590,real,F20
427,790,real,F20
428,480,real,F20
428,560,real,F20
429,270,real,F12
429,410,real,F12
429,470,real,F12
429,190,real,F12
429,640,real,F12
430,100,real,F20
430,1000,real,F20
430,280,real,F20
431,520,real,F20
431,140,real,F20
431,990,real,F20
431,780,real,F20
431,330,real,F20
432,150,real,F20
432,800,real,F20
432,950,real,F20
433,400,real,F10
433,590,real,F10
434,340,real,F11
434,260,real,F11
435,100,real,F20
435,800,real,F20
435,820,real,F20
435,790,real,F20
435,250,real,F20
436,790,real,F20
436,270,real,F20
436,110,real,F20
437,730,real,F20
438,140,real,F7
438,410,real,F7
439,180,real,F20
439,500,real,F20
439,1010,real,F20
440,320,real,F20
440,750,real,F20
441,580,real,F12
441,480,real,F12
441,500,real,F12
441,290,real,F12
441,370,real,F12
442,990,real,F20
442,300,real,F20
442,690,real,F20
443,730,real,F2
443,400,real,F2
444,150,real,F5
445,440,real,F9
446,1040,real,F20
446,790,real,F20
446,630,real,F20
447,100,real,F20
447,970,real,F20
447,310,real,F20
447,210,real,F20
448,660,real,F16
448,770,real,F16
448,800,real,F16
448,850,real,F16
448,670,real,F16
449,560,real,F16
449,860,real,F16
449,300,real,F16
450,790,real,F20
450,260,real,F20
450,870,real,F20
450,950,real,F20
451,330,real,F20
451,360,real,F20
451,1060,real,F20
451,310,real,F20
451,600,real,F20
452,1030,real,F20
452,650,real,F20
453,130,real,F20
453,550,real,F20
453,970,real,F20
454,280,real,F20
454,400,real,F20
454,1010,real,F20
454,690,real,F20
455,360,real,F12
455,520,real,F12
455,180,real,F12
455,420,real,F12
456,1070,real,F20
456,100,real,F20
456,160,real,F20
456,720,real,F20
456,650,real,F20
457,790,real,F20
457,900,real,F20
458,1020,real,F20
459,140,real,F20
459,1090,real,F20
460,100,real,F3
461,540,real,F11
462,250,real,F20
462,770,real,F20
462,900,real,F20
462,920,real,F20
463,170,real,F20
463,810,real,F20
463,390,real,F20
463,880,real,F20
464,800,real,F20
465,200,real,F20
465,720,real,F20
466,1040,real,F20
467,220,real,F20
467,710,real,F20
467,150,real,F20
467,1030,real,F20
468,230,real,F20
468,770,real,F20
469,280,real,F20
469,860,real,F20
469,510,real,F20
470,430,real,F20
470,1000,real,F20
470,910,real,F20
470,660,real,F20
470,350,real,F20
471,670,real,F20
472,440,real,F20
472,960,real,F20
472,430,real,F20
472,180,real,F20
473,240,real,F4
474,990,real,F20
475,850,real,F20
475,430,real,F20
475,250,real,F20
475,380,real,F20
476,870,real,F16
477,490,real,F11
478,1000,real,F20
478,160,real,F20
478,470,real,F20
478,1090,real,F20
478,1010,real,F20
479,950,real,F19
480,840,real,F20
480,710,real,F20
480,460,real,F20
481,1050,real,F20
481,910,real,F20
481,810,real,F20
481,700,real,F20
481,760,real,F20
482,860,real,F19
482,480,real,F19
482,200,real,F19
482,360,real,F19
483,300,real,F20
483,180,real,F20
483,270,real,F20
483,1080,real,F20
484,760,real,F20
484,950,real,F20
484,840,real,F20
484,360,real,F20
485,390,real,F10
486,300,real,F20
486,270,real,F20
486,960,real,F20
486,260,real,F20
487,510,real,F13
487,150,real,F13
487,680,real,F13
487,760,real,F13
488,250,real,F20
488,840,real,F20
489,160,real,F4
490,240,real,F20
490,110,real,F20
490,990,real,F20
490,860,real,F20
490,610,real,F20
491,130,real,F20
491,160,real,F20
491,700,real,F20
491,730,real,F20
491,450,real,F20
492,810,real,F15
492,770,real,F15
492,430,real,F15
492,320,real,F15
492,730,real,F15
493,870,real,F20
494,860,real,F20
495,1060,real,F19
495,860,real,F19
495,1030,real,F19
495,800,real,F19
495,540,real,F19
496,920,real,F20
496,310,real,F20
496,790,real,F20
497,720,real,F20
497,570,real,F20
497,1020,real,F20
497,410,real,F20
498,530,real,F18
498,730,real,F18
498,930,real,F18
498,750,real,F18
499,300,real,F12
499,610,real,F12
499,550,real,F12
500,440,real,F20
500,710,real,F20
501,620,real,F20
501,510,real,F20
501,960,real,F20
501,670,real,F20
501,570,real,F20
502,120,real,F15
502,710,real,F15
502,130,real,F15
502,820,real,F15
503,190,real,F4
503,120,real,F4
504,1080,real,F20
504,840,real,F20
504,280,real,F20
505,850,real,F20
505,410,real,F20
505,600,real,F20
506,340,real,F20
506,990,real,F20
506,910,real,F20
507,240,real,F20
507,800,real,F20
507,1060,real,F20
507,650,real,F20
507,200,real,F20
