order_id,item_id,order_type,site
203,350,real,F13
204,190,real,F6
205,940,real,F20
205,590,real,F20
205,1030,real,F20
205,640,real,F20
205,630,real,F20
206,670,real,F20
206,130,real,F20
206,960,real,F20
206,530,real,F20
206,510,real,F20
207,610,real,F20
208,1040,real,F20
208,480,real,F20
208,870,real,F20
208,920,real,F20
209,590,real,F13
209,350,real,F13
209,400,real,F13
210,960,real,F20
210,490,real,F20
210,530,real,F20
211,960,real,F20
211,700,real,F20
211,480,real,F20
211,630,real,F20
211,1020,real,F20
212,740,real,F20
212,860,real,F20
212,360,real,F16
212,440,real,F20
213,640,real,F20
213,830,real,F20
213,890,real,F20
214,210,real,F5
215,840,real,F20
216,570,real,F20
216,210,real,F20
216,830,real,F20
216,850,real,F20
217,1050,real,F20
218,130,real,F5
219,120,real,F18
219,290,real,F20
219,820,real,F20
219,330,real,F20
219,240,real,F19
220,1010,real,F20
220,370,real,F19
220,1040,real,F20
221,220,real,F6
222,600,real,F19
222,120,real,F19
222,890,real,F17
223,220,real,F17
223,830,real,F17
223,660,real,F17
224,680,real,F20
225,270,real,F8
225,420,real,F8
226,800,real,F1
227,420,real,F20
227,240,real,F20
227,1000,real,F20
227,410,real,F20
228,460,real,F20
228,1070,real,F20
228,940,real,F20
229,680,real,F20
229,940,real,F20
229,950,real,F20
230,490,real,F20
230,480,real,F20
230,980,real,F20
231,740,real,F20
231,180,real,F20
231,330,real,F20
231,640,real,F20
231,880,real,F20
232,920,real,F20
232,740,real,F20
232,860,real,F20
232,210,real,F20
232,440,real,F20
233,480,real,F20
233,650,real,F20
233,930,real,F20
233,980,real,F20
233,270,real,F20
234,780,real,F20
235,720,real,F13
236,170,real,F20
236,120,real,F20
236,610,real,F20
236,880,real,F20
236,810,real,F20
237,140,real,F4
237,240,real,F4
238,610,real,F20
238,690,real,F20
238,920,real,F20
238,580,real,F20
238,640,real,F20
239,360,real,F20
239,820,real,F20
239,1010,real,F20
239,420,real,F20
239,560,real,F20
240,870,real,F20
240,140,real,F20
240,330,real,F20
240,970,real,F20
241,290,real,F8
241,340,real,F8
241,480,real,F8
242,410,real,F14
242,310,real,F14
242,420,real,F16
242,740,real,F14
242,820,real,F14
243,670,real,F20
243,1020,real,F20
243,320,real,F20
243,380,real,F20
243,210,real,F20
244,480,real,F8
245,140,real,F20
245,730,real,F20
245,200,real,F20
245,1020,real,F20
246,600,real,F20
246,820,real,F20
246,330,real,F20
247,120,real,F20
247,920,real,F20
247,500,real,F20
247,650,real,F20
248,570,real,F20
248,400,real,F20
248,1070,real,F20
248,600,real,F20
249,1040,real,F20
249,260,real,F20
250,460,real,F20
250,800,real,F20
250,140,real,F20
250,1080,real,F20
251,270,real,F4
252,540,real,F10
252,510,real,F10
252,430,real,F10
252,420,real,F10
253,740,real,F20
253,890,real,F20
253,910,real,F20
253,670,real,F20
254,780,real,F20
255,330,real,F15
255,230,real,F14
255,810,real,F14
256,530,real,F12
256,510,real,F12
257,200,real,F20
257,270,real,F20
257,1020,real,F20
257,210,real,F20
257,520,real,F20
258,580,real,F15
258,640,real,F14
258,320,real,F13
258,160,real,F15
259,200,real,F20
259,310,real,F20
259,1070,real,F20
260,540,real,F20
260,790,real,F20
261,310,real,F20
261,920,real,F20
262,650,real,F20
262,640,real,F20
262,180,real,F20
262,910,real,F20
262,560,real,F20
263,850,real,F20
264,750,real,F20
264,460,real,F20
264,1020,real,F20
265,490,real,F9
266,210,real,F20
266,970,real,F20
266,520,real,F20
267,150,real,F20
267,440,real,F20
267,1020,real,F20
268,100,real,F1
268,130,real,F1
268,710,real,F1
269,480,real,F12
269,600,real,F12
270,220,real,F4
271,660,real,F12
271,130,real,F12
272,160,real,F10
272,260,real,F10
272,580,real,F10
273,330,real,F20
273,1040,real,F20
273,560,real,F20
273,1020,real,F20
274,440,real,F8
274,230,real,F8
274,400,real,F8
274,190,real,F8
274,460,real,F8
275,100,real,F20
275,940,real,F20
276,740,real,F20
276,570,real,F20
276,620,real,F20
276,1080,real,F20
276,150,real,F20
277,460,real,F17
277,890,real,F17
277,720,real,F17
278,330,real,F20
278,290,real,F20
278,910,real,F20
278,710,real,F20
278,240,real,F20
279,130,real,F20
279,950,real,F20
280,710,real,F13
281,1020,real,F20
282,390,real,F9
282,360,real,F9
283,1070,real,F20
284,440,real,F20
284,990,real,F20
284,230,real,F20
285,810,real,F20
285,590,real,F20
285,560,real,F14
286,490,real,F11
286,500,real,F11
287,120,real,F20
287,740,real,F20
287,750,real,F14
288,320,real,F20
288,390,real,F20
288,1060,real,F20
288,200,real,F20
289,760,real,F19
289,720,real,F19
289,630,real,F19
289,620,real,F13
290,1020,real,F20
291,580,real,F10
291,370,real,F10
292,990,real,F19
293,900,real,F20
293,920,real,F20
293,450,real,F19
293,360,real,F20
293,840,real,F20
294,760,real,F20
294,820,real,F20
294,120,real,F20
294,180,real,F20
295,670,real,F16
295,540,real,F16
295,740,real,F16
295,150,real,F19
295,720,real,F16
296,700,real,F14
296,420,real,F15
297,330,real,F20
297,110,real,F20
297,490,real,F20
297,960,real,F20
298,540,real,F12
299,190,real,F11
299,560,real,F11
299,130,real,F11
300,650,real,F20
300,890,real,F20
301,440,real,F11
301,540,real,F11
301,420,real,F11
301,180,real,F11
302,590,real,F16
303,180,real,F14
303,150,real,F14
303,710,real,F14
303,740,real,F14
304,950,real,F20
304,790,real,F20
304,1090,real,F20
304,970,real,F20
305,280,real,F20
305,970,real,F20
305,250,real,F20
305,890,real,F20
306,1000,real,F20
306,560,real,F20
306,440,real,F20
306,340,real,F20
306,200,real,F20
307,330,real,F20
307,970,real,F20
307,160,real,F20
307,610,real,F20
308,510,real,F20
308,880,real,F20
308,370,real,F20
308,560,real,F20
309,550,real,F20
310,1070,real,F20
310,280,real,F20
310,700,real,F20
310,1010,real,F20
310,860,real,F20
311,620,real,F12
312,300,real,F20
312,1080,real,F20
313,300,real,F20
313,360,real,F20
313,740,real,F20
313,310,real,F20
313,1070,real,F20
314,420,real,F20
314,730,real,F20
315,410,real,F13
315,680,real,F15
315,700,real,F20
316,410,real,F10
316,560,real,F10
317,710,real,F16
317,750,real,F16
317,310,real,F20
318,190,real,F15
318,770,real,F15
318,370,real,F15
319,450,real,F9
319,300,real,F9
319,290,real,F9
320,480,real,F12
321,170,real,F17
321,520,real,F17
321,1000,real,F17
321,440,real,F17
322,280,real,F5
323,620,real,F18
323,230,real,F18
323,910,real,F18
323,470,real,F18
323,440,real,F18
324,360,real,F6
325,920,real,F20
325,280,real,F20
325,290,real,F20
325,240,real,F20
326,800,real,F20
327,320,real,F18
327,360,real,F18
327,1090,real,F18
327,540,real,F18
327,850,real,F18
328,870,real,F20
328,570,real,F20
329,810,real,F14
330,890,real,F20
331,420,real,F20
331,1020,real,F20
332,760,real,F20
332,520,real,F20
333,230,real,F20
333,240,real,F20
333,790,real,F20
333,1040,real,F20
334,640,real,F12
335,770,real,F20
335,800,real,F20
335,780,real,F20
336,620,real,F20
336,1000,real,F20
336,850,real,F20
336,780,real,F20
337,390,real,F20
337,790,real,F20
337,900,real,F20
337,140,real,F20
338,990,real,F20
338,670,real,F20
339,380,real,F18
339,170,real,F18
339,730,real,F17
339,860,real,F20
339,760,real,F18
340,640,real,F20
340,850,real,F20
340,840,real,F20
340,1070,real,F20
340,330,real,F20
341,440,real,F14
341,490,real,F14
341,650,real,F14
342,550,real,F11
342,390,real,F11
343,130,real,F14
343,330,real,F14
343,810,real,F14
343,630,real,F14
343,420,real,F14
344,970,real,F20
344,910,real,F20
345,460,real,F20
345,720,real,F20
345,420,real,F20
346,120,real,F20
346,1030,real,F20
347,960,real,F18
347,640,real,F18
347,440,real,F18
347,420,real,F18
347,780,real,F18
348,660,real,F19
349,500,real,F16
349,620,real,F16
349,520,real,F16
349,290,real,F16
350,340,real,F15
350,360,real,F15
350,720,real,F15
350,130,real,F15
350,370,real,F15
351,920,real,F20
351,390,real,F20
351,250,real,F20
352,260,real,F6
352,170,real,F6
353,490,real,F10
353,580,real,F10
353,280,real,F10
354,850,real,F20
354,320,real,F16
354,730,real,F20
355,690,real,F16
355,570,real,F18
355,630,real,F18
355,760,real,F20
356,320,real,F20
356,850,real,F20
356,890,real,F20
356,1070,real,F20
356,690,real,F20
357,1060,real,F19
357,480,real,F19
357,740,real,F19
357,610,real,F18
358,1070,real,F19
358,810,real,F19
359,520,real,F11
360,960,real,F20
360,290,real,F20
361,550,real,F12
362,1030,real,F20
362,940,real,F20
362,430,real,F20
362,370,real,F20
363,110,real,F20
363,1060,real,F20
363,100,real,F20
363,480,real,F20
364,650,real,F20
364,680,real,F20
364,440,real,F20
364,960,real,F20
364,1090,real,F20
365,1010,real,F20
365,1050,real,F20
366,490,real,F8
367,250,real,F20
367,640,real,F20
367,390,real,F20
367,460,real,F20
367,940,real,F20
368,740,real,F20
368,890,real,F19
368,160,real,F20
368,1010,real,F19
369,970,real,F20
369,1090,real,F20
370,820,real,F14
370,650,real,F20
371,240,real,F20
371,170,real,F13
371,400,real,F20
371,160,real,F20
371,540,real,F20
372,830,real,F20
372,590,real,F20
372,600,real,F18
372,870,real,F20
373,910,real,F20
374,120,real,F20
374,900,real,F20
374,430,real,F20
374,330,real,F20
375,470,real,F20
375,770,real,F20
375,870,real,F20
375,500,real,F20
376,630,real,F19
377,820,real,F20
377,780,real,F20
378,700,real,F20
378,850,real,F20
378,760,real,F20
378,1050,real,F20
379,300,real,F20
379,930,real,F20
379,920,real,F20
379,510,real,F20
379,330,real,F20
380,1040,real,F20
381,450,real,F8
381,430,real,F8
382,560,real,F20
382,1070,real,F20
382,130,real,F20
382,180,real,F19
383,940,real,F20
383,180,real,F20
383,130,real,F20
383,550,real,F20
384,450,real,F8
385,750,real,F20
385,660,real,F19
385,590,real,F19
386,330,real,F20
386,1030,real,F20
386,540,real,F20
386,530,real,F20
386,690,real,F20
387,920,real,F20
387,570,real,F20
387,780,real,F20
387,150,real,F20
387,880,real,F20
388,280,real,F20
388,550,real,F20
388,1090,real,F20
388,1000,real,F19
388,520,real,F20
389,510,real,F20
389,490,real,F20
389,540,real,F20
389,810,real,F20
389,300,real,F20
390,750,real,F20
390,960,real,F20
390,770,real,F20
390,470,real,F20
390,530,real,F20
391,590,real,F15
391,760,real,F15
392,850,real,F20
392,1040,real,F20
392,780,real,F20
392,870,real,F20
393,500,real,F20
393,400,real,F20
393,380,real,F20
393,840,real,F20
394,580,real,F13
394,670,real,F13
395,400,real,F2
395,340,real,F2
395,100,real,F2
395,210,real,F2
396,340,real,F20
396,850,real,F20
396,470,real,F20
396,170,real,F20
396,670,real,F20
397,550,real,F16
397,780,real,F16
397,170,real,F16
397,410,real,F16
397,740,real,F16
398,570,real,F20
398,130,real,F20
398,880,real,F18
399,550,real,F10
400,480,real,F20
400,320,real,F20
400,840,real,F20
400,1020,real,F20
400,710,real,F20
401,930,real,F20
401,820,real,F20
401,680,real,F20
401,190,real,F20
402,220,real,F11
402,300,real,F11
402,530,real,F11
402,620,real,F11
402,340,real,F14
403,880,real,F20
403,900,real,F20
403,770,real,F20
403,800,real,F20
403,700,real,F20
404,940,real,F19
404,760,real,F20
404,1080,real,F19
404,570,real,F19
405,530,real,F20
405,510,real,F20
406,690,real,F20
406,940,real,F20
406,540,real,F20
407,680,real,F20
408,230,real,F11
408,530,real,F11
409,740,real,F20
409,810,real,F20
409,260,real,F20
409,1010,real,F20
410,510,real,F11
411,480,real,F8
412,350,real,F12
413,990,real,F20
414,870,real,F20
415,230,real,F5
416,750,real,F20
416,1040,real,F20
416,450,real,F20
417,820,real,F15
417,240,real,F15
417,290,real,F20
418,230,real,F20
418,970,real,F20
418,420,real,F20
418,1020,real,F20
418,390,real,F20
419,370,real,F8
419,180,real,F8
420,540,real,F15
420,430,real,F15
420,330,real,F15
420,840,real,F15
420,770,real,F18
421,760,real,F20
421,570,real,F20
421,870,real,F20
422,830,real,F16
423,530,real,F12
423,180,real,F12
423,100,real,F12
424,1000,real,F20
424,970,real,F20
425,720,real,F20
425,920,real,F20
425,900,real,F20
425,850,real,F20
426,270,real,F19
426,1090,real,F20
426,1020,real,F20
427,800,real,F18
427,780,real,F18
428,1010,real,F20
428,960,real,F20
428,650,real,F20
428,820,real,F20
428,160,real,F20
429,400,real,F20
429,1090,real,F20
430,170,real,F3
430,200,real,F3
431,1090,real,F20
431,800,real,F20
432,260,real,F9
432,390,real,F9
432,250,real,F9
432,170,real,F9
433,430,real,F7
433,390,real,F7
434,660,real,F12
434,200,real,F12
435,780,real,F15
435,290,real,F15
435,720,real,F15
436,300,real,F20
436,390,real,F20
436,950,real,F20
437,770,real,F20
437,1010,real,F20
438,700,real,F14
438,650,real,F20
439,520,real,F20
439,810,real,F20
439,650,real,F19
439,970,real,F20
439,460,real,F20
440,640,real,F20
440,770,real,F20
441,480,real,F13
441,650,real,F13
442,500,real,F16
442,910,real,F16
443,110,real,F20
443,790,real,F20
443,350,real,F20
444,640,real,F20
444,340,real,F13
445,720,real,F20
445,850,real,F20
445,990,real,F20
445,480,real,F20
445,980,real,F20
446,760,real,F13
446,430,real,F13
446,130,real,F13
447,680,real,F14
447,460,real,F14
448,290,real,F13
448,200,real,F13
448,550,real,F19
449,280,real,F19
449,180,real,F19
449,950,real,F20
449,550,real,F19
450,500,real,F9
450,350,real,F9
451,620,real,F20
451,210,real,F20
451,520,real,F20
451,780,real,F20
452,760,real,F14
453,540,real,F20
453,100,real,F20
453,370,real,F20
453,960,real,F20
454,360,real,F20
454,1080,real,F20
454,100,real,F20
454,480,real,F20
455,240,real,F20
455,690,real,F20
455,780,real,F20
455,980,real,F20
456,540,real,F20
456,510,real,F20
456,450,real,F20
456,940,real,F20
456,690,real,F18
457,220,real,F20
457,920,real,F20
457,820,real,F20
457,160,real,F20
457,150,real,F20
458,120,real,F17
458,580,real,F17
458,520,real,F17
459,660,real,F20
459,170,real,F20
459,120,real,F20
459,370,real,F20
460,290,real,F20
460,950,real,F20
461,1040,real,F20
461,980,real,F19
462,880,real,F17
462,540,real,F17
463,730,real,F16
464,400,real,F7
465,240,real,F4
466,370,real,F20
466,300,real,F20
466,960,real,F20
467,960,real,F18
467,650,real,F18
467,490,real,F18
467,200,real,F18
468,190,real,F13
468,650,real,F13
468,710,real,F13
469,390,real,F20
469,1050,real,F20
469,870,real,F20
469,350,real,F20
470,680,real,F14
470,370,real,F14
470,220,real,F19
470,640,real,F14
470,770,real,F14
471,490,real,F20
471,570,real,F20
471,370,real,F20
471,1090,real,F20
472,700,real,F14
472,420,real,F14
473,1010,real,F20
474,910,real,F20
474,1040,real,F20
474,440,real,F20
474,660,real,F20
474,210,real,F20
475,970,real,F20
475,730,real,F17
475,820,real,F20
475,420,real,F20
476,510,real,F16
476,630,real,F16
476,720,real,F14
477,320,real,F6
478,720,real,F20
478,1070,real,F20
478,810,real,F20
479,260,real,F9
480,490,real,F20
480,430,real,F20
480,1030,real,F20
480,400,real,F20
481,890,real,F20
481,670,real,F20
481,500,real,F20
481,510,real,F20
482,700,real,F17
482,780,real,F17
482,250,real,F17
482,170,real,F17
483,120,real,F8
483,340,real,F8
483,370,real,F7
484,960,real,F20
484,560,real,F20
484,800,real,F20
484,590,real,F20
485,120,real,F3
486,790,real,F17
486,420,real,F17
486,990,real,F17
487,280,real,F20
487,660,real,F20
487,1020,real,F20
487,270,real,F20
488,1010,real,F20
488,850,real,F20
488,730,real,F20
488,880,real,F20
488,120,real,F20
489,370,real,F20
489,780,real,F20
489,430,real,F20
489,930,real,F20
489,1030,real,F20
490,370,real,F13
490,660,real,F13
490,110,real,F13
490,270,real,F13
490,550,real,F13
491,960,real,F18
491,1060,real,F18
491,330,real,F18
492,120,real,F16
492,320,real,F16
492,220,real,F16
492,820,real,F16
493,740,real,F20
493,170,real,F20
493,630,real,F20
493,720,real,F20
494,550,real,F20
494,300,real,F18
494,190,real,F20
494,240,real,F20
494,1040,real,F20
495,490,real,F10
495,100,real,F10
495,420,real,F10
495,250,real,F10
496,1040,real,F18
496,910,real,F18
497,970,real,F20
497,490,real,F20
498,860,real,F16
499,540,real,F20
499,890,real,F20
499,580,real,F20
499,160,real,F20
500,250,real,F18
500,890,real,F18
500,420,real,F18
500,370,real,F18
500,940,real,F18
501,870,real,F20
501,900,real,F20
501,970,real,F20
502,490,real,F14
502,600,real,F14
503,260,real,F4
504,170,real,F17
504,780,real,F17
504,370,real,F17
504,810,real,F17
504,910,real,F17
505,310,real,F20
505,750,real,F14
505,540,real,F20
505,760,real,F20
506,580,real,F16
506,790,real,F20
507,310,real,F15
507,400,real,F15
507,430,real,F15
507,720,real,F15
508,1070,real,F20
509,590,real,F13
509,460,real,F19
509,380,real,F19
510,690,real,F20
510,440,real,F20
510,1010,real,F20
510,410,real,F20
510,820,real,F20
511,970,real,F19
511,1040,real,F19
511,300,real,F19
