order_id,item_id,order_type,site
43,290,real,F20
43,770,real,F20
44,520,real,F13
44,500,real,F13
44,310,real,F13
44,190,real,F13
44,710,real,F13
45,1000,real,F17
45,810,real,F17
45,940,real,F17
45,740,real,F17
46,810,real,F18
46,150,real,F18
46,180,real,F18
46,140,real,F18
47,510,real,F20
48,150,real,F20
48,1080,real,F20
48,190,real,F20
48,1070,real,F20
48,330,real,F20
49,810,real,F20
49,170,real,F20
49,700,real,F20
49,900,real,F20
50,500,real,F11
50,620,real,F11
51,720,real,F20
51,510,real,F20
51,100,real,F20
52,140,real,F3
53,590,real,F20
53,1010,real,F20
54,140,real,F20
54,190,real,F20
54,990,real,F20
54,290,real,F20
55,280,real,F20
55,130,real,F20
55,910,real,F20
55,340,real,F20
56,1000,real,F17
56,660,real,F17
57,890,real,F16
57,120,real,F16
57,260,real,F16
57,910,real,F16
58,850,real,F20
59,980,real,F17
59,930,real,F17
60,830,real,F17
60,490,real,F17
61,240,real,F5
62,440,real,F10
62,260,real,F10
63,250,real,F5
64,450,real,F11
64,380,real,F11
64,200,real,F11
65,750,real,F20
65,960,real,F20
65,1040,real,F20
65,500,real,F20
66,790,real,F20
66,810,real,F20
67,560,real,F20
67,780,real,F20
68,620,real,F14
68,130,real,F14
68,740,real,F14
68,370,real,F14
68,600,real,F14
69,970,real,F20
69,500,real,F20
70,720,real,F20
70,650,real,F20
70,250,real,F20
70,890,real,F20
71,980,real,F20
72,920,real,F20
72,900,real,F20
72,650,real,F20
72,1060,real,F20
72,510,real,F20
73,820,real,F20
74,370,real,F20
74,290,real,F20
74,990,real,F20
74,430,real,F20
74,180,real,F20
75,1040,real,F20
75,1070,real,F20
75,1010,real,F20
75,930,real,F20
76,610,real,F20
76,250,real,F20
76,1090,real,F20
77,380,real,F20
77,600,real,F20
77,400,real,F20
77,180,real,F20
78,880,real,F16
79,240,real,F20
79,920,real,F20
79,890,real,F20
79,1080,real,F20
80,840,real,F18
80,960,real,F18
80,830,real,F18
80,610,real,F18
80,130,real,F18
81,360,real,F17
81,980,real,F17
81,790,real,F17
81,930,real,F17
82,670,real,F20
82,880,real,F20
83,210,real,F20
83,260,real,F20
83,840,real,F20
84,930,real,F18
84,320,real,F18
84,410,real,F18
85,240,real,F20
85,1000,real,F20
85,200,real,F20
85,220,real,F20
86,190,real,F4
86,220,real,F4
87,450,real,F20
87,980,real,F20
87,460,real,F20
88,500,real,F9
89,650,real,F12
90,690,real,F20
90,170,real,F20
90,970,real,F20
90,130,real,F20
91,910,real,F20
91,820,real,F20
91,480,real,F20
92,720,real,F14
93,950,real,F2
93,1010,real,F2
93,600,real,F2
94,560,real,F20
94,260,real,F20
94,120,real,F20
94,1000,real,F20
95,650,real,F20
95,1050,real,F20
95,610,real,F20
96,410,real,F7
96,250,real,F7
96,240,real,F7
97,750,real,F20
97,100,real,F20
97,450,real,F20
97,1010,real,F20
98,1020,real,F20
99,400,real,F12
99,520,real,F12
99,480,real,F12
99,240,real,F12
99,330,real,F12
100,280,real,F20
100,820,real,F20
101,160,real,F20
101,970,real,F20
101,910,real,F20
101,790,real,F20
102,310,real,F19
102,830,real,F19
103,290,real,F6
104,1010,real,F17
105,1020,real,F20
105,410,real,F20
105,900,real,F20
105,610,real,F20
106,730,real,F20
107,1060,real,F20
107,630,real,F20
108,190,real,F3
109,920,real,F20
110,720,real,F20
110,620,real,F20
110,370,real,F20
111,450,real,F20
111,910,real,F20
111,290,real,F20
111,500,real,F20
112,260,real,F5
112,190,real,F5
113,960,real,F20
113,830,real,F20
113,390,real,F20
113,420,real,F20
113,120,real,F20
114,960,real,F20
114,570,real,F20
115,180,real,F20
115,910,real,F20
115,210,real,F20
115,710,real,F20
115,1070,real,F20
116,960,real,F20
116,640,real,F20
116,480,real,F20
116,1090,real,F20
117,490,real,F20
117,960,real,F20
117,760,real,F20
118,480,real,F8
119,1080,real,F20
119,630,real,F20
120,780,real,F2
120,590,real,F2
121,740,real,F20
121,670,real,F20
121,930,real,F20
121,660,real,F20
121,280,real,F20
122,460,real,F20
122,960,real,F20
122,160,real,F20
123,200,real,F20
123,520,real,F20
123,630,real,F20
123,590,real,F20
123,660,real,F20
124,860,real,F16
124,350,real,F16
125,480,real,F9
126,520,real,F16
126,780,real,F16
126,710,real,F16
126,720,real,F16
127,1040,real,F20
128,610,real,F17
128,290,real,F17
128,250,real,F17
128,950,real,F17
128,830,real,F17
129,780,real,F20
129,950,real,F20
129,240,real,F20
130,130,real,F3
131,410,real,F8
132,1070,real,F20
132,530,real,F20
132,610,real,F20
133,700,real,F20
133,1090,real,F20
133,690,real,F20
133,630,real,F20
134,760,real,F20
135,830,simulated,F20
135,660,simulated,F20
135,230,simulated,F20
135,960,simulated,F20
136,300,simulated,F7
137,350,simulated,F20
137,220,simulated,F20
137,890,simulated,F20
137,1070,simulated,F20
137,240,simulated,F20
138,510,simulated,F20
138,840,simulated,F20
139,880,simulated,F17
139,980,simulated,F17
139,790,simulated,F17
140,550,simulated,F20
141,110,simulated,F11
141,350,simulated,F11
142,890,simulated,F20
142,1050,simulated,F20
143,860,simulated,F17
144,590,simulated,F10
145,350,simulated,F20
145,710,simulated,F20
145,540,simulated,F20
145,930,simulated,F20
145,830,simulated,F20
146,200,simulated,F20
146,300,simulated,F20
146,460,simulated,F20
146,1070,simulated,F20
146,640,simulated,F20
147,370,simulated,F19
147,310,simulated,F20
147,450,simulated,F20
147,740,simulated,F20
147,340,simulated,F20
148,600,simulated,F14
148,290,simulated,F14
148,390,simulated,F14
149,440,simulated,F10
149,520,simulated,F10
149,450,simulated,F10
150,840,simulated,F20
151,960,simulated,F20
151,330,simulated,F20
151,530,simulated,F20
151,640,simulated,F20
151,880,simulated,F20
152,100,simulated,F12
152,670,simulated,F12
153,450,simulated,F20
153,950,simulated,F20
153,640,simulated,F20
154,340,simulated,F6
155,430,simulated,F20
155,200,simulated,F20
155,750,simulated,F20
155,910,simulated,F20
155,300,simulated,F20
156,510,simulated,F20
156,880,simulated,F20
156,580,simulated,F20
157,600,simulated,F20
157,730,simulated,F20
157,580,simulated,F20
157,790,simulated,F20
157,410,simulated,F20
158,1020,simulated,F20
158,110,simulated,F20
158,930,simulated,F20
158,490,simulated,F20
158,430,simulated,F20
159,440,simulated,F8
160,640,simulated,F13
160,330,simulated,F13
160,230,simulated,F13
160,760,simulated,F13
161,1050,simulated,F20
161,940,simulated,F20
161,290,simulated,F20
162,860,simulated,F20
162,1080,simulated,F20
162,340,simulated,F20
162,250,simulated,F20
163,520,simulated,F20
163,500,simulated,F20
163,1030,simulated,F20
164,920,simulated,F20
165,820,simulated,F14
165,330,simulated,F14
165,740,simulated,F14
165,500,simulated,F14
166,760,simulated,F20
166,320,simulated,F20
166,140,simulated,F20
167,210,simulated,F2
167,150,simulated,F2
167,840,simulated,F2
168,140,simulated,F20
168,330,simulated,F20
168,810,simulated,F20
168,400,simulated,F20
168,220,simulated,F20
169,200,simulated,F20
169,240,simulated,F20
169,950,simulated,F20
169,620,simulated,F20
169,830,simulated,F20
170,880,simulated,F20
170,280,simulated,F20
170,300,simulated,F20
170,890,simulated,F20
171,690,simulated,F20
171,120,simulated,F20
171,400,simulated,F20
171,920,simulated,F20
172,610,simulated,F18
172,790,simulated,F18
172,690,simulated,F18
172,1090,simulated,F18
173,910,simulated,F20
173,580,simulated,F20
174,1020,simulated,F20
174,420,simulated,F20
174,750,simulated,F20
174,1050,simulated,F20
175,1020,simulated,F18
175,790,simulated,F18
175,1010,simulated,F18
176,850,simulated,F20
177,740,simulated,F16
177,480,simulated,F16
177,170,simulated,F16
178,530,simulated,F14
178,610,simulated,F14
179,700,simulated,F20
179,590,simulated,F20
179,370,simulated,F20
179,730,simulated,F20
180,320,simulated,F17
180,980,simulated,F17
181,340,simulated,F20
181,330,simulated,F20
181,1010,simulated,F20
182,820,simulated,F16
182,530,simulated,F16
182,290,simulated,F16
182,270,simulated,F16
182,880,simulated,F16
183,860,simulated,F16
183,280,simulated,F16
183,100,simulated,F16
184,530,simulated,F20
184,330,simulated,F20
184,950,simulated,F20
185,170,simulated,F14
185,400,simulated,F14
185,800,simulated,F14
186,790,simulated,F20
186,930,simulated,F20
186,1060,simulated,F20
186,100,simulated,F20
186,720,simulated,F20
187,390,simulated,F20
187,980,simulated,F20
187,500,simulated,F20
187,610,simulated,F20
188,750,simulated,F20
188,720,simulated,F20
188,190,simulated,F20
188,340,simulated,F20
189,950,simulated,F20
189,930,simulated,F20
189,460,simulated,F20
190,410,simulated,F20
190,860,simulated,F20
191,820,simulated,F20
191,1020,simulated,F20
191,420,simulated,F20
191,500,simulated,F20
191,160,simulated,F20
192,440,simulated,F20
192,940,simulated,F20
192,1000,simulated,F20
192,820,simulated,F20
192,1040,simulated,F20
193,520,simulated,F20
193,950,simulated,F20
193,270,simulated,F20
194,160,simulated,F13
194,710,simulated,F13
194,660,simulated,F13
195,240,simulated,F5
196,290,simulated,F5
197,1030,simulated,F20
197,670,simulated,F20
197,900,simulated,F20
197,100,simulated,F20
197,200,simulated,F20
198,260,simulated,F4
199,510,simulated,F20
199,930,simulated,F20
200,990,simulated,F20
200,300,simulated,F20
200,650,simulated,F20
200,130,simulated,F20
201,680,simulated,F19
201,830,simulated,F19
201,930,simulated,F19
201,230,simulated,F19
201,840,simulated,F19
202,410,simulated,F20
202,1090,simulated,F20
202,440,simulated,F20
203,210,simulated,F19
203,250,simulated,F19
203,960,simulated,F19
204,710,simulated,F17
204,190,simulated,F17
205,720,simulated,F15
205,450,simulated,F15
205,230,simulated,F15
205,410,simulated,F15
206,130,simulated,F20
206,370,simulated,F20
206,470,simulated,F20
206,920,simulated,F20
207,650,simulated,F20
207,130,simulated,F20
207,870,simulated,F20
208,980,simulated,F20
208,670,simulated,F20
208,500,simulated,F20
208,1060,simulated,F20
209,640,simulated,F14
210,300,simulated,F20
210,980,simulated,F20
210,1070,simulated,F20
210,260,simulated,F20
211,250,simulated,F4
212,420,simulated,F8
213,570,simulated,F20
214,1050,simulated,F20
214,500,simulated,F20
214,150,simulated,F20
214,330,simulated,F20
214,280,simulated,F20
215,380,simulated,F20
215,140,simulated,F20
215,630,simulated,F20
215,1030,simulated,F20
215,980,simulated,F20
216,310,simulated,F20
216,820,simulated,F20
216,1010,simulated,F20
216,730,simulated,F20
216,810,simulated,F20
217,160,simulated,F20
217,340,simulated,F20
217,650,simulated,F20
217,390,simulated,F20
217,1030,simulated,F20
218,460,simulated,F11
219,550,simulated,F12
219,110,simulated,F12
219,450,simulated,F12
219,540,simulated,F12
219,230,simulated,F12
220,1060,simulated,F20
220,970,simulated,F20
220,940,simulated,F20
221,310,simulated,F13
221,750,simulated,F13
221,120,simulated,F13
222,850,simulated,F20
222,540,simulated,F20
222,1060,simulated,F20
223,150,simulated,F20
223,580,simulated,F20
223,330,simulated,F20
223,520,simulated,F20
223,210,simulated,F20
224,630,simulated,F20
224,560,simulated,F20
224,370,simulated,F20
224,270,simulated,F20
225,130,simulated,F5
225,270,simulated,F5
225,100,simulated,F5
226,800,simulated,F20
226,500,simulated,F20
226,110,simulated,F20
227,210,simulated,F20
227,700,simulated,F20
227,670,simulated,F20
227,370,simulated,F20
227,930,simulated,F20
228,220,simulated,F20
228,1050,simulated,F20
228,950,simulated,F20
229,260,simulated,F17
229,1000,simulated,F17
229,600,simulated,F20
229,910,simulated,F17
230,190,simulated,F20
230,560,simulated,F20
230,830,simulated,F20
230,970,simulated,F20
231,880,simulated,F18
232,870,simulated,F20
232,560,simulated,F20
233,840,simulated,F20
234,770,simulated,F16
234,200,simulated,F16
234,540,simulated,F16
234,370,simulated,F16
234,660,simulated,F16
235,1080,simulated,F20
235,1040,simulated,F20
235,830,simulated,F20
236,460,simulated,F20
236,1090,simulated,F20
237,1050,simulated,F20
237,130,simulated,F20
237,910,simulated,F20
237,980,simulated,F20
238,870,simulated,F16
238,770,simulated,F16
238,440,simulated,F16
238,610,simulated,F16
239,170,simulated,F18
239,1000,simulated,F18
240,700,simulated,F14
241,340,simulated,F20
241,810,simulated,F20
241,870,simulated,F20
241,890,simulated,F20
242,370,simulated,F6
242,360,simulated,F6
243,1080,simulated,F20
243,1000,simulated,F20
243,320,simulated,F20
244,220,simulated,F20
244,1000,simulated,F20
244,320,simulated,F20
244,740,simulated,F20
245,700,simulated,F1
245,140,simulated,F1
245,440,simulated,F1
246,320,simulated,F19
246,710,simulated,F19
246,130,simulated,F19
246,1080,simulated,F19
247,880,simulated,F20
247,930,simulated,F20
248,1000,simulated,F20
248,470,simulated,F20
248,830,simulated,F20
248,790,simulated,F20
249,890,simulated,F17
249,400,simulated,F17
249,220,simulated,F17
249,910,simulated,F17
250,1080,simulated,F20
250,210,simulated,F20
250,670,simulated,F20
250,140,simulated,F20
250,750,simulated,F20
251,730,simulated,F13
252,120,simulated,F20
252,850,simulated,F20
252,1080,simulated,F20
253,560,simulated,F20
253,960,simulated,F20
253,200,simulated,F20
253,900,simulated,F20
253,660,simulated,F20
254,710,simulated,F20
254,400,simulated,F20
255,630,simulated,F20
256,550,simulated,F11
256,400,simulated,F11
257,120,simulated,F20
257,130,simulated,F20
257,590,simulated,F20
257,390,simulated,F20
257,100,simulated,F20
258,590,simulated,F12
258,100,simulated,F12
259,700,simulated,F20
259,590,simulated,F20
259,220,simulated,F20
259,310,simulated,F20
260,1010,simulated,F20
261,870,simulated,F20
261,600,simulated,F20
261,810,simulated,F20
261,120,simulated,F20
261,770,simulated,F20
262,220,simulated,F8
262,460,simulated,F8
263,1010,simulated,F20
263,720,simulated,F20
263,1090,simulated,F20
263,830,simulated,F20
264,600,simulated,F17
265,850,simulated,F20
265,1070,simulated,F20
266,850,simulated,F20
266,460,simulated,F20
267,1030,simulated,F20
267,620,simulated,F20
267,680,simulated,F20
267,520,simulated,F20
267,240,simulated,F20
268,880,simulated,F20
268,750,simulated,F20
268,120,simulated,F20
268,940,simulated,F20
268,580,simulated,F20
269,470,simulated,F19
269,1020,simulated,F19
270,490,simulated,F20
270,720,simulated,F20
270,140,simulated,F20
270,480,simulated,F20
270,910,simulated,F20
271,600,simulated,F11
272,900,simulated,F18
272,990,simulated,F18
272,100,simulated,F18
272,450,simulated,F18
273,630,simulated,F20
273,930,simulated,F20
274,890,simulated,F20
274,210,simulated,F20
274,1080,simulated,F20
274,400,simulated,F20
274,800,simulated,F20
275,500,simulated,F20
275,400,simulated,F20
275,310,simulated,F20
275,730,simulated,F20
276,770,simulated,F20
276,630,simulated,F20
276,810,simulated,F20
277,820,simulated,F20
277,1070,simulated,F20
277,330,simulated,F20
277,770,simulated,F20
277,620,simulated,F20
278,550,simulated,F20
278,770,simulated,F20
278,150,simulated,F20
278,130,simulated,F20
278,140,simulated,F20
279,320,simulated,F20
279,900,simulated,F20
279,290,simulated,F20
279,360,simulated,F20
280,650,simulated,F20
280,1080,simulated,F20
280,220,simulated,F20
281,360,simulated,F13
281,740,simulated,F13
281,690,simulated,F13
281,330,simulated,F13
282,490,simulated,F20
282,730,simulated,F20
282,590,simulated,F20
282,880,simulated,F20
282,190,simulated,F20
283,910,simulated,F20
283,160,simulated,F20
283,1040,simulated,F20
284,620,simulated,F15
284,140,simulated,F15
285,390,simulated,F13
285,180,simulated,F13
285,750,simulated,F13
285,540,simulated,F13
286,940,simulated,F20
286,780,simulated,F20
286,740,simulated,F20
286,770,simulated,F20
286,920,simulated,F20
287,980,simulated,F20
287,800,simulated,F20
287,940,simulated,F20
287,1000,simulated,F20
287,290,simulated,F20
288,250,simulated,F20
288,710,simulated,F20
288,510,simulated,F20
288,1050,simulated,F20
288,390,simulated,F20
289,760,simulated,F20
289,440,simulated,F20
290,330,simulated,F20
290,850,simulated,F20
290,210,simulated,F20
290,750,simulated,F20
290,510,simulated,F20
291,110,simulated,F20
291,140,simulated,F20
291,380,simulated,F20
291,740,simulated,F20
292,1000,simulated,F17
292,360,simulated,F17
292,960,simulated,F17
293,730,simulated,F13
293,240,simulated,F13
293,750,simulated,F13
294,720,simulated,F13
294,470,simulated,F13
294,560,simulated,F13
295,640,simulated,F12
296,330,simulated,F20
296,740,simulated,F20
296,810,simulated,F20
297,660,simulated,F15
298,320,simulated,F20
298,740,simulated,F20
298,310,simulated,F20
299,180,simulated,F20
299,140,simulated,F20
299,430,simulated,F20
299,890,simulated,F20
299,660,simulated,F20
300,400,simulated,F20
300,930,simulated,F20
300,450,simulated,F20
300,1080,simulated,F20
301,380,simulated,F6
302,840,simulated,F20
302,470,simulated,F20
302,620,simulated,F20
302,860,simulated,F20
302,1000,simulated,F20
303,1040,simulated,F20
303,670,simulated,F20
304,800,simulated,F20
304,580,simulated,F20
305,660,simulated,F12
305,510,simulated,F12
305,330,simulated,F12
306,880,simulated,F18
306,1060,simulated,F18
306,780,simulated,F18
306,120,simulated,F18
306,410,simulated,F18
307,1060,simulated,F20
307,410,simulated,F20
307,600,simulated,F20
308,290,simulated,F20
308,380,simulated,F20
308,650,simulated,F20
308,280,simulated,F20
308,720,simulated,F20
309,160,simulated,F20
309,800,simulated,F20
309,750,simulated,F20
309,860,simulated,F20
309,540,simulated,F20
310,450,simulated,F8
311,880,simulated,F20
311,980,simulated,F20
312,870,simulated,F20
312,1030,simulated,F20
313,700,simulated,F20
313,140,simulated,F20
313,690,simulated,F20
314,650,simulated,F20
314,280,simulated,F20
315,600,simulated,F20
315,880,simulated,F20
315,440,simulated,F20
315,190,simulated,F20
315,350,simulated,F20
316,1040,simulated,F20
316,130,simulated,F20
316,730,simulated,F20
316,750,simulated,F20
317,400,simulated,F11
318,740,simulated,F20
318,220,simulated,F20
319,320,simulated,F20
319,400,simulated,F20
319,640,simulated,F20
319,370,simulated,F20
319,820,simulated,F20
320,310,simulated,F5
320,240,simulated,F5
321,570,simulated,F11
322,520,simulated,F17
322,670,simulated,F17
322,190,simulated,F17
322,920,simulated,F17
323,210,simulated,F20
323,710,simulated,F20
323,700,simulated,F20
323,390,simulated,F20
323,730,simulated,F20
324,450,simulated,F20
324,280,simulated,F20
324,1020,simulated,F20
324,1070,simulated,F20
324,220,simulated,F20
325,580,simulated,F20
325,400,simulated,F20
325,950,simulated,F20
326,130,simulated,F3
327,860,simulated,F20
327,200,simulated,F20
327,900,simulated,F20
327,630,simulated,F20
327,660,simulated,F20
328,1030,simulated,F20
328,550,simulated,F20
328,810,simulated,F20
329,170,simulated,F12
329,340,simulated,F12
329,550,simulated,F12
330,140,simulated,F20
330,280,simulated,F20
330,710,simulated,F20
330,250,simulated,F20
331,860,simulated,F20
331,910,simulated,F20
331,170,simulated,F20
331,1000,simulated,F20
332,100,simulated,F18
332,190,simulated,F18
332,980,simulated,F18
332,240,simulated,F18
332,140,simulated,F18
333,470,simulated,F20
333,800,simulated,F20
333,520,simulated,F20
334,570,simulated,F20
334,1050,simulated,F20
334,290,simulated,F20
334,200,simulated,F20
335,130,simulated,F20
336,1090,simulated,F20
336,110,simulated,F20
336,350,simulated,F20
336,720,simulated,F20
336,800,simulated,F20
337,130,simulated,F20
337,860,simulated,F20
338,140,simulated,F4
338,210,simulated,F4
339,790,simulated,F19
339,1090,simulated,F19
339,400,simulated,F19
339,1000,simulated,F19
340,390,simulated,F9
341,280,simulated,F20
341,210,simulated,F20
341,380,simulated,F20
341,260,simulated,F20
341,860,simulated,F20
342,310,simulated,F6
343,1070,simulated,F20
343,520,simulated,F20
343,230,simulated,F20
343,890,simulated,F20
344,440,simulated,F20
344,880,simulated,F20
344,1080,simulated,F20
345,180,simulated,F20
345,430,simulated,F20
345,880,simulated,F20
345,190,simulated,F20
345,730,simulated,F20
346,740,simulated,F19
346,1000,simulated,F19
347,390,simulated,F8
347,420,simulated,F8
348,700,simulated,F20
349,710,simulated,F20
349,970,simulated,F20
349,330,simulated,F20
349,910,simulated,F20
350,710,simulated,F14
350,510,simulated,F14
351,230,simulated,F4
352,470,simulated,F8
353,560,simulated,F20
353,950,simulated,F20
353,740,simulated,F20
353,160,simulated,F20
353,440,simulated,F20
354,460,simulated,F20
354,140,simulated,F20
354,280,simulated,F20
354,820,simulated,F20
354,1060,simulated,F20
355,270,simulated,F20
355,230,simulated,F20
355,1040,simulated,F20
355,610,simulated,F20
356,420,simulated,F11
356,460,simulated,F11
356,500,simulated,F11
356,180,simulated,F11
357,630,simulated,F12
357,190,simulated,F12
358,200,simulated,F10
358,510,simulated,F10
358,310,simulated,F10
359,600,simulated,F12
359,530,simulated,F12
359,120,simulated,F12
360,1050,simulated,F20
360,560,simulated,F20
360,480,simulated,F20
360,200,simulated,F20
360,930,simulated,F20
361,660,simulated,F20
361,1090,simulated,F20
361,1000,simulated,F20
361,310,simulated,F20
361,490,simulated,F20
362,130,simulated,F20
362,330,simulated,F20
362,720,simulated,F20
363,620,simulated,F20
363,530,simulated,F20
364,540,simulated,F20
364,150,simulated,F20
364,120,simulated,F20
365,900,simulated,F20
365,580,simulated,F20
365,490,simulated,F20
365,350,simulated,F20
366,440,simulated,F8
367,580,simulated,F20
367,720,simulated,F20
367,180,simulated,F20
368,230,simulated,F20
368,120,simulated,F20
368,1090,simulated,F20
368,580,simulated,F20
368,710,simulated,F20
369,750,simulated,F20
369,930,simulated,F20
370,300,simulated,F14
370,790,simulated,F14
370,730,simulated,F14
371,900,simulated,F16
372,300,simulated,F20
372,1000,simulated,F20
372,270,simulated,F20
372,980,simulated,F20
373,110,simulated,F9
373,330,simulated,F9
374,1090,simulated,F2
375,520,simulated,F20
375,650,simulated,F20
375,110,simulated,F20
375,830,simulated,F20
376,1060,simulated,F20
377,840,simulated,F18
377,180,simulated,F18
378,300,simulated,F13
378,260,simulated,F13
378,710,simulated,F13
379,880,simulated,F17
379,190,simulated,F17
380,120,simulated,F20
380,150,simulated,F20
380,730,simulated,F20
380,770,simulated,F20
380,340,simulated,F20
381,140,simulated,F19
381,440,simulated,F19
381,760,simulated,F19
382,800,simulated,F20
382,700,simulated,F20
382,780,simulated,F20
383,210,simulated,F20
383,1000,simulated,F20
383,620,simulated,F20
383,590,simulated,F20
383,1040,simulated,F20
384,840,simulated,F20
384,730,simulated,F15
384,400,simulated,F20
385,210,simulated,F20
385,120,simulated,F20
385,980,simulated,F20
386,700,simulated,F20
386,440,simulated,F20
386,230,simulated,F20
386,260,simulated,F20
386,630,simulated,F20
387,930,simulated,F20
387,1070,simulated,F20
388,470,simulated,F14
388,630,simulated,F14
388,650,simulated,F14
388,510,simulated,F14
389,140,simulated,F19
389,610,simulated,F19
389,970,simulated,F19
389,980,simulated,F19
390,420,simulated,F20
391,940,simulated,F18
392,960,simulated,F17
392,660,simulated,F17
393,500,simulated,F20
393,1020,simulated,F20
393,220,simulated,F20
393,560,simulated,F20
394,230,simulated,F7
394,380,simulated,F7
395,400,simulated,F18
395,1060,simulated,F18
395,790,simulated,F18
395,960,simulated,F18
396,350,simulated,F9
396,340,simulated,F9
397,200,simulated,F20
397,840,simulated,F20
397,700,simulated,F20
397,970,simulated,F20
397,520,simulated,F20
398,530,simulated,F10
399,410,simulated,F20
399,560,simulated,F20
399,290,simulated,F20
399,590,simulated,F20
399,930,simulated,F20
400,130,simulated,F13
400,560,simulated,F13
400,500,simulated,F13
401,350,simulated,F20
401,370,simulated,F20
401,1010,simulated,F20
401,1000,simulated,F20
402,510,simulated,F13
403,200,simulated,F20
403,940,simulated,F20
403,1090,simulated,F20
403,210,simulated,F20
403,680,simulated,F20
404,440,simulated,F20
404,510,simulated,F20
404,720,simulated,F20
405,1070,simulated,F18
405,920,simulated,F18
406,250,simulated,F17
406,320,simulated,F17
406,400,simulated,F17
406,480,simulated,F17
406,710,simulated,F17
407,560,simulated,F20
407,790,simulated,F20
408,360,simulated,F20
408,740,simulated,F20
408,620,simulated,F20
409,380,simulated,F20
409,750,simulated,F20
409,680,simulated,F20
409,740,simulated,F20
409,1080,simulated,F20
410,260,simulated,F5
411,650,simulated,F20
411,1050,simulated,F20
411,640,simulated,F20
411,330,simulated,F20
411,370,simulated,F20
412,150,simulated,F15
412,690,simulated,F15
412,290,simulated,F15
413,190,simulated,F20
413,760,simulated,F20
413,1050,simulated,F20
414,130,simulated,F8
414,470,simulated,F8
415,810,simulated,F20
415,820,simulated,F20
415,580,simulated,F20
415,220,simulated,F20
416,120,simulated,F20
416,290,simulated,F20
416,370,simulated,F20
416,850,simulated,F20
417,570,simulated,F20
417,210,simulated,F20
418,940,simulated,F19
418,570,simulated,F19
418,320,simulated,F19
419,790,simulated,F20
419,330,simulated,F20
419,890,simulated,F20
419,120,simulated,F20
419,190,simulated,F20
420,1090,simulated,F20
420,310,simulated,F20
420,750,simulated,F20
420,740,simulated,F20
421,1090,simulated,F20
422,790,simulated,F14
422,240,simulated,F14
422,190,simulated,F14
422,320,simulated,F14
423,780,simulated,F20
424,280,simulated,F5
425,750,simulated,F20
425,720,simulated,F20
425,430,simulated,F20
425,340,simulated,F20
425,360,simulated,F20
426,390,simulated,F20
426,540,simulated,F20
426,1030,simulated,F20
427,120,simulated,F20
427,320,simulated,F20
427,680,simulated,F20
427,340,simulated,F20
428,880,simulated,F20
428,740,simulated,F20
428,560,simulated,F20
429,100,simulated,F13
429,730,simulated,F13
430,510,simulated,F16
430,160,simulated,F16
430,800,simulated,F16
430,530,simulated,F16
431,900,simulated,F20
431,290,simulated,F20
431,200,simulated,F20
