item_id,site,lead_8,lead_0
100,F10,0,3
100,F11,1,0
100,F12,0,2
100,F13,4,2
100,F14,2,3
100,F15,2,1
100,F16,3,5
100,F17,3,5
100,F18,4,2
100,F19,5,1
100,F2,0,1
100,F20,19,20
100,F3,2,0
100,F4,0,1
100,F5,1,3
100,F6,0,2
100,F7,3,2
100,F8,3,5
100,F9,4,0
110,F10,2,2
110,F11,1,3
110,F12,1,4
110,F13,5,2
110,F14,6,3
110,F15,4,3
110,F16,2,3
110,F17,2,1
110,F18,1,8
110,F19,2,3
110,F2,1,0
110,F20,19,28
110,F4,3,1
110,F5,0,1
110,F6,1,2
110,F7,3,3
110,F8,3,1
120,F10,1,1
120,F11,1,1
120,F12,0,4
120,F13,2,4
120,F14,4,3
120,F15,2,4
120,F16,7,1
120,F17,1,0
120,F18,0,2
120,F19,1,0
120,F20,26,20
120,F3,1,1
120,F5,2,1
120,F7,2,0
120,F8,0,2
120,F9,2,0
130,F10,1,0
130,F11,2,1
130,F12,0,1
130,F13,2,1
130,F14,2,2
130,F15,2,3
130,F16,6,1
130,F17,3,1
130,F18,1,5
130,F19,3,4
130,F2,0,1
130,F20,27,21
130,F3,0,1
130,F4,2,0
130,F5,2,0
130,F6,0,3
130,F8,2,0
130,F9,2,1
140,F10,4,3
140,F11,1,3
140,F12,1,2
140,F13,2,2
140,F14,2,0
140,F15,3,2
140,F16,2,4
140,F17,6,6
140,F18,4,1
140,F19,0,6
140,F2,0,1
140,F20,19,25
140,F3,1,2
140,F4,3,0
140,F5,2,0
140,F6,1,1
140,F7,2,1
140,F8,3,2
140,F9,3,2
150,F1,0,1
150,F10,3,1
150,F11,3,0
150,F12,1,2
150,F13,4,0
150,F14,4,0
150,F15,4,1
150,F16,5,6
150,F17,3,6
150,F18,1,2
150,F19,0,2
150,F20,19,23
150,F3,1,0
150,F4,1,4
150,F5,2,2
150,F6,1,1
150,F7,1,1
150,F9,0,1
160,F1,1,0
160,F10,1,2
160,F11,1,1
160,F12,2,2
160,F13,3,3
160,F14,1,3
160,F15,3,6
160,F16,2,4
160,F17,1,2
160,F18,3,4
160,F19,1,4
160,F20,19,23
160,F4,1,1
160,F6,1,1
160,F7,1,2
160,F8,3,0
160,F9,6,1
170,F10,1,4
170,F11,1,4
170,F12,1,2
170,F13,1,0
170,F14,5,2
170,F15,1,0
170,F16,2,4
170,F17,2,3
170,F18,3,1
170,F19,5,2
170,F20,24,25
170,F3,3,0
170,F5,0,1
170,F6,2,1
170,F7,2,1
170,F8,1,0
170,F9,1,2
180,F10,4,3
180,F12,3,6
180,F13,2,4
180,F14,4,2
180,F15,3,4
180,F16,3,1
180,F17,1,3
180,F18,3,4
180,F19,1,3
180,F2,0,1
180,F20,15,18
180,F3,2,2
180,F4,2,1
180,F5,2,1
180,F6,4,1
180,F7,2,0
180,F8,2,1
180,F9,1,0
190,F10,2,2
190,F11,2,0
190,F12,1,2
190,F13,1,0
190,F14,0,4
190,F15,4,2
190,F16,3,2
190,F17,1,4
190,F18,4,2
190,F19,5,4
190,F2,0,1
190,F20,21,19
190,F3,0,1
190,F4,0,2
190,F5,2,2
190,F6,0,2
190,F7,1,1
190,F8,3,4
190,F9,1,1
200,F10,0,1
200,F11,1,1
200,F12,1,2
200,F13,3,1
200,F14,0,6
200,F15,3,3
200,F16,2,3
200,F17,3,4
200,F18,4,2
200,F19,6,2
200,F20,17,17
200,F3,0,2
200,F4,2,1
200,F5,3,2
200,F6,0,1
200,F8,2,1
200,F9,3,2
210,F10,1,0
210,F11,4,3
210,F12,5,1
210,F13,2,1
210,F14,2,0
210,F15,2,2
210,F16,1,6
210,F17,3,3
210,F18,3,2
210,F19,5,4
210,F2,0,1
210,F20,20,15
210,F3,0,1
210,F4,0,1
210,F6,4,0
210,F7,1,1
210,F8,4,1
220,F10,2,1
220,F11,3,2
220,F12,2,3
220,F13,4,4
220,F14,4,2
220,F15,3,3
220,F16,2,4
220,F17,1,1
220,F18,6,1
220,F19,3,2
220,F20,16,22
220,F3,1,1
220,F4,1,0
220,F5,2,0
220,F6,1,0
220,F7,1,1
220,F8,0,1
220,F9,1,0
230,F10,1,0
230,F11,4,1
230,F12,2,2
230,F13,1,1
230,F14,1,2
230,F15,3,1
230,F16,1,5
230,F17,2,4
230,F18,2,1
230,F19,1,3
230,F20,16,25
230,F3,1,1
230,F4,1,1
230,F6,0,1
230,F7,1,0
230,F8,3,1
230,F9,2,0
240,F10,4,2
240,F11,2,1
240,F12,1,1
240,F13,3,2
240,F14,1,3
240,F15,4,2
240,F16,0,1
240,F17,1,2
240,F18,1,2
240,F19,4,3
240,F2,1,0
240,F20,25,21
240,F4,1,0
240,F5,3,3
240,F6,0,1
240,F7,1,3
240,F8,1,1
240,F9,0,3
250,F10,0,1
250,F11,2,1
250,F12,1,1
250,F13,1,3
250,F14,0,1
250,F15,4,2
250,F16,6,2
250,F17,2,1
250,F18,2,4
250,F19,2,2
250,F20,19,17
250,F3,1,1
250,F4,0,1
250,F5,2,0
250,F6,3,1
250,F7,3,0
250,F8,1,0
250,F9,4,1
260,F10,1,2
260,F11,2,4
260,F12,1,1
260,F14,4,1
260,F15,3,1
260,F16,3,3
260,F17,5,2
260,F18,2,3
260,F19,3,5
260,F20,25,21
260,F3,1,1
260,F4,1,2
260,F5,0,3
260,F6,1,1
260,F7,3,1
260,F8,1,2
260,F9,0,1
270,F10,1,2
270,F11,3,3
270,F12,1,4
270,F13,3,2
270,F14,2,2
270,F15,3,1
270,F16,4,1
270,F17,2,1
270,F18,4,2
270,F19,0,3
270,F2,0,1
270,F20,19,17
270,F4,1,1
270,F5,1,0
270,F6,1,0
270,F7,3,1
270,F8,1,1
270,F9,3,1
280,F10,1,0
280,F11,2,0
280,F12,4,1
280,F13,0,1
280,F14,1,1
280,F15,3,3
280,F16,7,3
280,F17,3,3
280,F18,5,5
280,F19,0,3
280,F20,24,22
280,F4,2,0
280,F5,0,1
280,F6,1,0
280,F7,1,1
280,F8,0,2
280,F9,1,1
290,F10,1,0
290,F11,4,0
290,F12,1,2
290,F13,3,2
290,F14,3,3
290,F15,0,5
290,F16,3,2
290,F17,4,4
290,F18,5,4
290,F19,4,4
290,F2,1,0
290,F20,23,22
290,F4,0,1
290,F7,1,1
290,F8,1,2
290,F9,2,1
300,F10,3,0
300,F11,1,2
300,F12,2,2
300,F13,2,1
300,F14,1,3
300,F15,3,6
300,F16,3,3
300,F17,1,3
300,F18,4,6
300,F19,4,2
300,F2,0,1
300,F20,15,20
300,F4,3,3
300,F5,1,0
300,F6,0,2
300,F7,2,2
300,F8,1,2
300,F9,2,0
310,F10,0,3
310,F11,2,0
310,F12,3,1
310,F13,0,5
310,F14,4,1
310,F15,4,3
310,F16,3,4
310,F17,1,5
310,F18,3,3
310,F19,1,5
310,F20,29,14
310,F4,1,2
310,F5,2,0
310,F6,1,1
310,F7,1,1
310,F8,4,0
310,F9,0,2
320,F10,3,1
320,F11,1,3
320,F12,3,1
320,F13,1,3
320,F14,6,2
320,F15,0,1
320,F16,3,2
320,F17,2,2
320,F18,2,2
320,F19,2,2
320,F20,19,16
320,F4,1,4
320,F5,2,0
320,F6,0,1
320,F7,3,0
320,F8,3,0
320,F9,4,0
330,F10,1,2
330,F11,3,4
330,F12,1,0
330,F13,0,1
330,F14,5,3
330,F15,1,2
330,F16,2,5
330,F17,4,3
330,F18,4,4
330,F19,3,1
330,F20,21,18
330,F4,1,3
330,F5,1,1
330,F6,1,2
330,F7,1,1
330,F8,1,0
340,F10,1,1
340,F11,1,0
340,F12,2,2
340,F13,2,1
340,F14,2,4
340,F15,6,2
340,F16,3,4
340,F17,5,2
340,F18,1,3
340,F19,1,2
340,F20,23,20
340,F5,0,1
340,F6,2,0
340,F7,1,0
340,F8,1,2
340,F9,2,3
350,F10,1,1
350,F11,2,2
350,F12,2,1
350,F13,1,7
350,F14,2,1
350,F15,2,2
350,F16,3,1
350,F17,3,4
350,F18,3,6
350,F19,2,5
350,F20,20,25
350,F5,2,1
350,F6,2,0
350,F7,1,0
350,F8,0,2
350,F9,1,0
360,F10,1,1
360,F11,3,3
360,F12,2,3
360,F13,3,1
360,F14,1,1
360,F15,3,5
360,F16,4,2
360,F17,4,3
360,F18,7,3
360,F19,3,1
360,F20,24,13
360,F5,1,0
360,F6,4,2
360,F7,1,2
360,F8,2,0
360,F9,1,3
370,F10,2,2
370,F11,4,1
370,F12,2,3
370,F13,0,3
370,F14,4,2
370,F15,3,2
370,F16,1,0
370,F17,2,0
370,F18,0,1
370,F19,1,1
370,F20,22,15
370,F5,2,2
370,F6,2,1
370,F7,2,2
370,F8,2,2
370,F9,0,5
380,F1,0,1
380,F10,1,0
380,F11,1,5
380,F12,2,2
380,F13,1,2
380,F14,2,0
380,F15,1,4
380,F16,0,3
380,F17,4,1
380,F18,2,6
380,F19,4,4
380,F20,27,25
380,F5,3,0
380,F6,1,2
380,F7,2,3
380,F8,2,0
380,F9,2,3
390,F11,4,3
390,F12,2,3
390,F13,1,0
390,F14,5,5
390,F15,3,6
390,F16,4,2
390,F17,2,9
390,F18,2,0
390,F19,0,2
390,F20,21,28
390,F5,0,1
390,F6,4,1
390,F7,1,4
390,F8,1,1
390,F9,2,0
400,F10,0,1
400,F11,2,2
400,F12,2,2
400,F13,4,2
400,F14,2,3
400,F15,3,2
400,F16,0,2
400,F17,2,2
400,F18,6,4
400,F19,6,4
400,F20,21,30
400,F5,1,1
400,F6,3,2
400,F7,2,2
400,F8,1,1
410,F10,2,0
410,F11,1,3
410,F12,0,2
410,F13,2,5
410,F14,2,3
410,F15,2,2
410,F16,2,4
410,F17,3,3
410,F18,3,5
410,F19,4,2
410,F2,1,0
410,F20,13,19
410,F5,0,1
410,F6,2,5
410,F7,0,1
410,F8,0,1
410,F9,4,0
420,F10,2,3
420,F11,1,2
420,F12,2,2
420,F13,0,5
420,F14,3,3
420,F15,1,1
420,F16,6,1
420,F17,2,5
420,F18,1,2
420,F19,3,4
420,F2,1,0
420,F20,22,25
420,F6,3,1
420,F7,0,3
420,F8,1,2
420,F9,3,1
430,F10,1,4
430,F11,2,1
430,F12,1,2
430,F13,3,0
430,F14,2,1
430,F15,1,3
430,F16,4,3
430,F17,1,4
430,F18,0,3
430,F19,6,3
430,F2,0,1
430,F20,21,20
430,F5,1,0
430,F6,0,3
430,F7,1,0
430,F8,1,2
430,F9,2,0
440,F10,0,1
440,F11,3,1
440,F12,1,4
440,F13,1,5
440,F14,0,2
440,F15,2,1
440,F16,3,3
440,F17,4,4
440,F18,2,0
440,F19,1,2
440,F2,1,0
440,F20,26,17
440,F6,2,1
440,F7,3,1
440,F8,3,2
440,F9,2,1
450,F10,0,3
450,F11,1,3
450,F12,2,4
450,F13,3,4
450,F14,1,1
450,F15,1,2
450,F16,0,3
450,F17,4,1
450,F18,3,3
450,F19,4,6
450,F20,19,17
450,F6,1,4
450,F7,1,0
450,F8,3,4
450,F9,1,2
460,F10,2,2
460,F11,1,6
460,F12,0,3
460,F13,2,2
460,F14,3,0
460,F15,2,2
460,F16,3,1
460,F17,4,2
460,F18,2,4
460,F19,4,2
460,F20,20,19
460,F6,2,2
460,F7,1,0
460,F8,0,2
460,F9,0,2
470,F10,2,2
470,F11,3,4
470,F12,0,1
470,F13,3,2
470,F14,2,3
470,F15,0,1
470,F16,3,6
470,F17,4,3
470,F18,1,5
470,F19,2,1
470,F20,28,15
470,F6,1,2
470,F7,1,4
470,F8,3,4
470,F9,0,2
480,F10,2,2
480,F11,1,1
480,F12,2,3
480,F13,2,2
480,F14,2,0
480,F15,1,2
480,F16,5,2
480,F17,2,3
480,F18,4,4
480,F19,2,4
480,F2,1,1
480,F20,21,23
480,F6,3,1
480,F7,1,1
480,F8,0,2
480,F9,0,1
490,F10,0,4
490,F11,3,3
490,F12,2,0
490,F13,4,2
490,F14,2,3
490,F15,2,1
490,F16,4,2
490,F17,4,2
490,F18,2,3
490,F19,2,0
490,F2,1,1
490,F20,22,17
490,F7,2,1
490,F8,1,4
490,F9,3,2
500,F10,3,3
500,F11,2,5
500,F13,4,4
500,F14,2,1
500,F15,5,4
500,F16,5,2
500,F17,3,2
500,F18,4,1
500,F19,3,1
500,F2,0,1
500,F20,31,22
500,F7,3,0
500,F8,2,1
500,F9,3,2
510,F10,3,2
510,F11,3,3
510,F12,3,2
510,F13,3,0
510,F14,3,3
510,F15,3,1
510,F16,3,2
510,F17,3,3
510,F18,2,1
510,F19,3,2
510,F20,20,25
510,F7,2,1
510,F8,2,2
510,F9,2,2
520,F10,1,1
520,F11,5,2
520,F12,1,1
520,F13,1,3
520,F14,6,2
520,F15,1,1
520,F16,1,1
520,F17,1,1
520,F18,4,5
520,F19,4,3
520,F20,22,25
520,F8,3,1
520,F9,3,1
530,F10,1,2
530,F11,3,4
530,F12,1,0
530,F13,3,1
530,F14,3,3
530,F15,3,2
530,F16,4,2
530,F17,1,5
530,F18,2,2
530,F19,2,4
530,F20,21,16
530,F8,4,1
530,F9,1,6
540,F10,2,2
540,F11,2,3
540,F12,2,0
540,F13,2,0
540,F14,3,4
540,F15,4,3
540,F16,3,3
540,F17,5,4
540,F18,1,2
540,F19,5,4
540,F20,24,19
540,F8,3,2
540,F9,1,2
550,F10,4,2
550,F11,1,2
550,F12,2,4
550,F13,3,2
550,F14,3,6
550,F15,4,5
550,F16,3,2
550,F17,3,2
550,F18,6,5
550,F19,1,1
550,F20,23,19
550,F8,3,4
550,F9,5,3
560,F10,4,3
560,F11,0,1
560,F12,4,5
560,F13,2,3
560,F14,1,3
560,F15,2,3
560,F16,2,1
560,F17,1,2
560,F18,2,2
560,F19,4,0
560,F20,17,29
560,F8,2,0
560,F9,1,3
570,F10,2,3
570,F11,2,2
570,F12,2,1
570,F13,0,4
570,F14,2,1
570,F15,4,0
570,F16,3,3
570,F17,5,0
570,F18,0,5
570,F19,4,2
570,F20,33,19
570,F8,3,3
570,F9,7,1
580,F10,1,2
580,F11,3,5
580,F12,3,5
580,F13,3,2
580,F14,1,3
580,F15,6,1
580,F16,1,4
580,F17,2,1
580,F18,2,1
580,F19,3,4
580,F20,19,14
580,F8,1,2
580,F9,1,5
590,F10,2,4
590,F11,4,1
590,F12,2,1
590,F13,3,2
590,F14,3,2
590,F15,1,3
590,F16,5,3
590,F17,1,4
590,F18,1,4
590,F19,5,1
590,F20,24,20
590,F9,1,2
600,F10,3,1
600,F11,3,5
600,F12,2,6
600,F13,2,4
600,F14,2,4
600,F15,2,2
600,F16,2,3
600,F17,1,1
600,F18,1,8
600,F19,6,4
600,F20,17,16
600,F9,3,4
610,F10,2,4
610,F11,1,1
610,F12,2,3
610,F13,1,2
610,F14,5,2
610,F15,3,4
610,F16,1,1
610,F17,2,1
610,F18,4,4
610,F19,1,3
610,F20,28,21
610,F9,2,4
620,F10,4,4
620,F11,3,3
620,F12,1,4
620,F13,2,3
620,F14,2,1
620,F15,1,2
620,F16,4,1
620,F17,4,0
620,F18,0,2
620,F19,2,1
620,F20,20,19
630,F10,1,1
630,F11,4,2
630,F12,3,1
630,F13,4,2
630,F14,3,4
630,F15,2,5
630,F16,3,2
630,F17,1,4
630,F18,2,3
630,F19,3,1
630,F20,26,17
640,F10,4,4
640,F11,3,4
640,F12,5,2
640,F13,6,2
640,F14,3,5
640,F15,2,2
640,F16,5,4
640,F17,4,4
640,F18,5,1
640,F19,2,1
640,F20,18,33
650,F11,6,4
650,F12,7,1
650,F13,3,7
650,F14,4,2
650,F15,5,11
650,F16,5,1
650,F17,5,6
650,F18,4,2
650,F19,3,2
650,F2,1,0
650,F20,20,20
660,F11,3,3
660,F12,6,3
660,F13,6,2
660,F14,3,4
660,F15,3,4
660,F16,4,3
660,F17,2,4
660,F18,0,5
660,F19,3,3
660,F20,26,34
670,F12,4,6
670,F13,3,11
670,F14,4,2
670,F15,2,2
670,F16,2,3
670,F17,3,3
670,F18,2,2
670,F19,4,2
670,F20,23,24
680,F12,5,5
680,F13,2,3
680,F14,8,6
680,F15,4,0
680,F16,2,3
680,F17,4,4
680,F18,9,2
680,F19,0,3
680,F20,27,29
690,F12,5,5
690,F13,8,1
690,F14,3,9
690,F15,3,0
690,F16,2,6
690,F17,2,3
690,F18,3,2
690,F19,4,2
690,F20,14,27
700,F12,1,3
700,F13,2,4
700,F14,4,5
700,F15,6,10
700,F16,4,2
700,F17,0,3
700,F18,2,5
700,F19,4,0
700,F20,22,26
710,F1,1,0
710,F12,1,7
710,F13,4,4
710,F14,8,7
710,F15,0,7
710,F16,2,2
710,F17,5,4
710,F18,3,1
710,F19,3,2
710,F20,18,25
720,F12,3,2
720,F13,6,5
720,F14,0,5
720,F15,6,2
720,F16,0,1
720,F17,2,2
720,F18,4,3
720,F19,2,3
720,F20,19,27
730,F12,7,1
730,F13,2,3
730,F14,6,6
730,F15,1,2
730,F16,4,0
730,F17,3,6
730,F18,5,5
730,F19,3,3
730,F20,24,22
740,F12,5,5
740,F13,3,2
740,F14,3,8
740,F15,4,9
740,F16,1,4
740,F17,3,6
740,F18,3,4
740,F19,1,3
740,F2,0,1
740,F20,22,19
750,F13,7,4
750,F14,5,7
750,F15,4,6
750,F16,2,2
750,F17,3,1
750,F18,5,3
750,F19,3,5
750,F20,22,22
760,F13,6,5
760,F14,8,3
760,F15,4,3
760,F16,4,1
760,F17,4,1
760,F18,6,6
760,F19,4,4
760,F20,27,21
770,F13,11,5
770,F14,5,6
770,F15,4,4
770,F16,2,3
770,F17,2,3
770,F18,4,2
770,F19,7,7
770,F20,19,32
780,F14,8,7
780,F15,5,2
780,F16,1,8
780,F17,6,9
780,F18,6,3
780,F19,4,5
780,F2,2,0
780,F20,26,33
790,F14,4,8
790,F15,3,2
790,F16,3,1
790,F17,0,2
790,F18,6,10
790,F19,3,1
790,F2,1,0
790,F20,26,18
800,F15,2,11
800,F16,2,5
800,F17,4,8
800,F18,4,1
800,F19,2,6
800,F20,28,34
810,F15,4,6
810,F16,4,5
810,F17,7,4
810,F18,7,5
810,F19,1,7
810,F20,25,29
820,F15,13,4
820,F16,6,8
820,F17,8,4
820,F18,3,2
820,F19,5,4
820,F2,1,0
820,F20,26,21
830,F15,5,2
830,F16,7,3
830,F17,4,2
830,F18,4,5
830,F19,5,5
830,F2,1,0
830,F20,31,28
840,F15,6,6
840,F16,2,12
840,F17,2,3
840,F18,3,6
840,F19,5,3
840,F2,1,0
840,F20,21,28
850,F15,11,6
850,F16,6,7
850,F17,2,1
850,F18,2,7
850,F19,6,7
850,F20,26,23
860,F15,4,8
860,F16,5,3
860,F17,5,4
860,F18,5,2
860,F19,4,3
860,F20,33,28
870,F15,5,6
870,F16,5,3
870,F17,3,9
870,F18,2,4
870,F19,4,7
870,F2,1,1
870,F20,29,29
880,F15,6,3
880,F16,8,5
880,F17,2,4
880,F18,3,6
880,F19,3,5
880,F20,30,24
890,F15,7,3
890,F16,7,1
890,F17,3,7
890,F18,4,6
890,F19,2,4
890,F20,28,26
900,F16,5,3
900,F17,9,5
900,F18,6,8
900,F19,5,5
900,F2,0,1
900,F20,31,40
910,F16,6,2
910,F17,5,3
910,F18,4,4
910,F19,6,6
910,F20,35,35
920,F16,6,10
920,F17,5,4
920,F18,5,3
920,F19,2,6
920,F20,35,29
930,F16,5,3
930,F17,5,4
930,F18,8,1
930,F19,6,6
930,F20,36,32
940,F16,2,5
940,F17,8,2
940,F18,2,7
940,F19,5,6
940,F2,1,0
940,F20,25,28
950,F16,5,8
950,F17,3,4
950,F18,8,7
950,F19,5,5
950,F20,39,23
960,F16,1,7
960,F17,2,7
960,F18,6,7
960,F19,8,1
960,F20,25,36
970,F16,11,4
970,F17,5,6
970,F18,5,5
970,F19,4,4
970,F2,1,0
970,F20,31,27
980,F16,5,7
980,F17,5,9
980,F18,10,9
980,F19,5,6
980,F2,1,0
980,F20,34,39
990,F17,5,6
990,F18,8,7
990,F19,4,6
990,F2,0,1
990,F20,35,35
1000,F17,2,11
1000,F18,8,5
1000,F19,7,10
1000,F20,22,41
1010,F18,5,7
1010,F19,5,3
1010,F20,49,42
1020,F19,5,7
1020,F20,47,51
1030,F19,7,5
1030,F20,52,44
1040,F19,15,8
1040,F2,1,0
1040,F20,45,47
1050,F19,9,4
1050,F2,0,1
1050,F20,50,45
1060,F20,59,53
1070,F2,0,1
1070,F20,52,44
1080,F20,54,55
1090,F20,63,61
